0,-3,3,0,-3,-3,0,-3,3,0,-5,x,-3,-3,x,-3,-3,x,3,0,-3,-3,0,3,3,0,-3,-3,0,3,x,-3,-3,-3,0,3,0,3,x,0,-5,3,0,0,-3,x,2,3,-5,0,-2,-4,2,0,-2,0,x,2,-2,2,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0
0,-3,-3,0,-3,x,0,-5,-3,-3,-3,3,-3,-3,0,3,-3,-3,-3,0,3,3,0,-3,-3,0,3,3,-3,-3,-3,0,3,0,3,x,0,0,3,0,3,x,0,-5,3,-2,0,x,x,2,x,0,-2,0,x,0,-2,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,3,0,0
0,-3,-5,0,-5,-3,-3,-3,0,-3,-3,0,3,-3,-2,-3,0,3,3,0,-3,-3,0,3,3,-3,-3,-3,0,3,3,0,-3,-3,0,3,0,3,-5,0,-2,3,0,x,0,0,-5,3,-2,0,-2,2,0,0,-2,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5
-3,0,-3,-3,-3,0,-3,-3,0,3,-3,0,x,0,3,3,0,x,-3,0,3,3,-3,-3,-3,0,3,3,0,-3,x,0,3,x,0,x,-3,0,x,0,3,-5,0,-2,3,3,-2,0,-2,-5,3,0,-2,2,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3,-3,0,-3,-3,0,0,-3,0,0,0,0,3,0,0,-3,0,3,3,-3,-3,-3,0,3,3,0,-3,-3,0,3,3,0,-3,-3,0,3,-5,0,-4,0,0,-2,0,3,x,0,-2,2,3,-2,-2,0,x,3,0,10,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3,-3,0,0,-3,0,0,0,0,3,0,0,-3,0,3,3,-3,-3,-3,0,3,3,0,-3,-3,0,3,3,-3,-3,-3,-2,3,3,-4,-3,-3,0,3,-2,0,3,0,0,-2,2,3,-2,-2,2,0,-3,0,-2,0,0,3,10,0,0,0,0,0,0,0,10,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
0,-3,0,0,0,0,3,0,0,-3,0,3,3,-3,-3,-3,0,3,3,0,-3,-3,0,3,3,-3,-3,-3,-2,x,x,-4,x,-3,-3,3,3,-2,-3,x,0,3,-2,2,3,-2,x,2,x,x,-2,x,2,-3,0,0,0,0,0,8,0,0,0,0,0,0,0,10,0,2,0,2,2,0,0,10,0,0,0,0,0,0,0
0,0,0,3,0,0,-3,0,3,3,-3,-3,-3,0,3,3,0,-3,-3,0,3,3,-3,-3,-3,-2,x,x,-4,3,-3,-3,3,0,0,x,0,0,3,3,-2,x,0,-2,3,2,-2,x,-2,2,-3,-3,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,8,0,8,0,2,0,2,2,0,0,10,0,0,0,0,0
3,0,0,-3,0,3,3,-3,-3,-3,0,3,3,0,-3,-3,0,3,3,-3,-3,-3,-2,x,x,-4,3,-3,-3,0,0,0,3,0,0,3,0,0,-2,0,0,3,3,-2,-2,0,x,2,x,x,0,2,0,-3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,3,2,8,0,8,0,0,0
-3,0,3,3,-3,-3,-3,0,3,3,0,-3,-3,0,3,3,-3,-3,-3,-2,x,x,-4,3,-3,-3,0,0,0,3,0,0,0,3,0,3,-2,0,3,3,0,-2,-2,0,3,3,-2,-2,2,2,-3,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,2,0,0,0,0
3,-3,-3,-3,0,3,3,0,-3,-3,0,3,3,-3,-3,-3,-2,x,x,-4,3,-3,-3,0,0,0,3,0,0,0,0,3,3,0,-2,0,3,3,3,-2,-2,3,3,3,-2,x,0,x,x,-2,x,2,-3,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0
-3,0,3,3,0,-3,-3,0,3,3,-3,-3,-3,-2,x,x,-4,3,-3,-3,0,0,0,3,0,0,0,0,0,3,0,0,-2,0,3,3,0,-2,-2,3,3,3,-2,-2,3,3,3,-2,0,-3,-3,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2
3,0,-3,-3,0,3,3,-3,-3,-3,-2,x,x,-4,3,-3,-3,0,0,0,3,0,0,0,0,0,3,3,0,0,-2,0,3,3,0,-2,-2,3,3,0,-2,-2,3,3,x,-2,x,x,2,3,-2,0,-3,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
-3,0,3,3,-3,-3,-3,-2,x,x,-4,3,-3,-3,0,0,0,3,0,0,0,0,0,3,0,3,0,0,-2,3,3,3,0,-2,-2,3,3,0,-2,-2,3,3,0,-2,0,3,-3,-2,-2,-3,2,0,x,0,-3,-3,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-3,-3,-3,-2,x,x,-4,3,-3,-3,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,-3,0,3,3,0,-2,-2,3,3,0,-2,-2,3,3,-2,-2,0,x,-2,-2,x,0,3,-2,-2,-4,-4,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3,-2,-2,x,-4,-4,-3,-3,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,x,0,3,3,3,0,x,-2,3,3,0,-2,-2,3,3,-2,-2,0,3,3,-2,x,0,3,-3,x,0,0,3,0,-2,0,-4,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
x,-4,-4,2,-3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,3,0,0,-3,3,3,0,-2,-2,3,3,-2,-2,0,3,3,-2,-2,0,-3,3,-2,0,0,3,0,x,0,0,3,0,-2,0,-4,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
-3,-3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,-3,3,3,3,0,-2,-2,3,3,-2,-2,0,3,-2,-2,-2,-3,x,2,-2,-2,0,0,3,0,0,0,3,0,x,0,0,3,0,-2,0,-4,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,-3,0,3,3,3,0,x,-2,3,3,-2,-2,0,3,-2,-2,x,-3,x,2,-2,-2,0,2,0,-2,0,0,0,3,0,0,0,3,0,x,0,0,3,0,-2,0,-4,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,-3,0,0,3,3,3,-3,0,-3,3,3,-2,-2,0,3,-2,-2,x,-3,2,2,-2,-2,0,2,0,-2,0,2,0,-2,0,0,0,0,3,0,0,0,3,0,x,0,0,3,0,-2,-4,-4,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,-3,0,0,3,0,3,-3,0,-3,x,3,3,x,-2,-3,3,-2,-2,x,-3,2,x,-2,-2,2,2,-2,-2,0,2,0,-2,0,2,0,-2,0,0,0,0,0,3,0,3,0,3,-4,x,0,0,3,0,-2,0,-4,2,0,0,0,2,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,3,0,0,x,2,0,3,0,3,-3,0,-3,3,3,3,-3,0,x,-3,x,x,-2,x,-3,2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,0,2,0,-2,0,2,0,-2,0,3,0,0,-4,0,3,0,3,0,-4,0,x,0,0,3,-2,-2,0,4,0,0,0,2,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,x,2,-3,3,0,3,-3,0,-3,x,3,3,-3,-2,-3,0,2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,0,2,0,x,0,2,-4,-2,-2,3,3,0,-4,0,0,3,0,3,0,-4,-2,-2,0,0,3,0,-2,4,0,4,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,-3,3,0,3,x,2,-3,3,3,3,-3,0,x,-3,x,x,-2,-2,x,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,-4,2,-2,x,-2,2,-4,-2,x,3,3,3,0,x,0,-2,-2,-2,3,0,-4,0,-2,0,0,3,3,x,-2,4,0,x,0
0,0,0,0,0,0,0,0,0,3,0,0,-3,0,0,3,0,0,-3,3,0,3,x,2,-3,x,3,3,-3,-2,-2,0,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,x,2,x,-2,x,2,-2,-2,x,2,-4,-2,0,2,0,-2,-2,0,3,-4,-4,-2,-4,0,x,0,-2,3,0,-3,0,-2,-2,0,3,3,3,-2,0
0,0,0,0,0,0,3,0,0,-3,0,0,3,0,0,-3,0,0,3,0,0,-3,3,3,3,-2,0,x,x,3,x,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,0,2,-2,-2,-4,2,-4,-2,0,2,0,-2,-2,x,x,-2,-4,-2,0,3,0,-4,-2,-4,-3,-3,-2,-2,2,0,x,0,0,-2,0,3,3
0,0,0,3,0,0,-3,0,0,3,0,0,-3,0,0,3,0,0,-3,0,3,3,0,-2,-3,3,3,3,-2,-2,-2,-2,x,x,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,-4,2,-4,-2,0,2,0,-2,-2,2,-4,-2,-4,-2,0,x,-4,-4,-2,x,x,x,x,-2,-4,0,0,0,2,-2,0,0,0,0,0
3,0,0,-3,0,0,3,0,0,-3,0,0,3,0,0,-3,0,3,3,0,0,x,0,3,3,3,-2,x,x,x,3,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,x,2,x,-2,x,2,x,-2,-4,2,0,-2,-2,2,-4,-2,-4,x,-4,x,-2,-4,-2,0,0,0,-4,-2,0,0,0,0,0,-2,0,0,2,0,0,0,0
-3,0,0,3,0,0,-3,0,0,3,0,0,-3,0,0,3,0,0,-3,0,3,3,0,0,-2,0,3,3,3,-2,-2,-2,2,x,-2,-2,2,2,-2,-2,2,2,-2,-2,0,2,-4,-2,0,2,0,-2,-2,2,-4,-2,-4,2,-2,2,-2,0,-2,0,-4,0,-4,-2,0,0,0,0,0,-2,0,0,0,0,0,0,2,0,0
